Turn, Event, Origin City, Destination City, Attached Resource, Origin Yields
323, Route Ended (War Declared), LOC_CITY_NAME_NIDAROS, LOC_CITY_NAME_IWNW,Resource -1 (x0),Origin Yields,2.00,1.00,5.00,1.00,1.00,0.00,Destination Yields,0.00,0.00,2.00,0.00,0.00,0.00
323, Route Started, LOC_CITY_NAME_BRUSSELS, LOC_CITY_NAME_SHEDET,Resource -1 (x0),Origin Yields,2.00,0.00,8.00,0.00,0.00,1.00,Destination Yields,0.00,0.00,2.00,0.00,0.00,0.00
324, Route Started, LOC_CITY_NAME_NIDAROS, LOC_CITY_NAME_BUENOS_AIRES,Resource -1 (x0),Origin Yields,2.00,2.00,2.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
325, Route Ended (Expired), LOC_CITY_NAME_MANAUS, LOC_CITY_NAME_FORTALEZA,Resource -1 (x0),Origin Yields,1.00,2.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
325, Route Ended (Expired), LOC_CITY_NAME_CARTHAGE, LOC_CITY_NAME_SEOUL,Resource -1 (x0),Origin Yields,0.00,0.00,12.00,3.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
326, Route Started, LOC_CITY_NAME_MANAUS, LOC_CITY_NAME_RIO_DE_JANEIRO,Resource -1 (x0),Origin Yields,4.00,2.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
326, Route Started, LOC_CITY_NAME_CARTHAGE, LOC_CITY_NAME_SEOUL,Resource -1 (x0),Origin Yields,0.00,0.00,12.00,3.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
329, Route Ended (Expired), LOC_CITY_NAME_AMSTERDAM, LOC_CITY_NAME_RIO_DE_JANEIRO,Resource -1 (x0),Origin Yields,0.00,0.00,11.00,2.00,2.00,2.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
330, Route Started, LOC_CITY_NAME_AMSTERDAM, LOC_CITY_NAME_RIO_DE_JANEIRO,Resource -1 (x0),Origin Yields,0.00,0.00,11.00,2.00,2.00,2.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
333, Route Ended (Expired), LOC_CITY_NAME_SEOUL, LOC_CITY_NAME_BRUSSELS,Resource -1 (x0),Origin Yields,0.00,1.00,11.00,1.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
334, Route Started, LOC_CITY_NAME_SEOUL, LOC_CITY_NAME_BRUSSELS,Resource -1 (x0),Origin Yields,0.00,1.00,11.00,1.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
337, Route Ended (Expired), LOC_CITY_NAME_KYOTO, LOC_CITY_NAME_OSAKA,Resource -1 (x0),Origin Yields,3.00,1.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
337, Route Ended (Expired), LOC_CITY_NAME_BRUSSELS, LOC_CITY_NAME_AMSTERDAM,Resource -1 (x0),Origin Yields,0.00,0.00,16.00,1.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
337, Route Ended (Expired), LOC_CITY_NAME_SEOUL, LOC_CITY_NAME_AMSTERDAM,Resource -1 (x0),Origin Yields,0.00,0.00,16.00,1.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
338, Route Started, LOC_CITY_NAME_KYOTO, LOC_CITY_NAME_TOKYO,Resource -1 (x0),Origin Yields,3.00,1.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
338, Route Started, LOC_CITY_NAME_BRUSSELS, LOC_CITY_NAME_AMSTERDAM,Resource -1 (x0),Origin Yields,0.00,0.00,16.00,1.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
338, Route Started, LOC_CITY_NAME_SEOUL, LOC_CITY_NAME_AMSTERDAM,Resource -1 (x0),Origin Yields,0.00,0.00,16.00,1.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
339, Route Ended (Expired), LOC_CITY_NAME_STOCKHOLM, LOC_CITY_NAME_NAN_MADOL,Resource -1 (x0),Origin Yields,0.00,0.00,11.00,0.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
340, Route Started, LOC_CITY_NAME_STOCKHOLM, LOC_CITY_NAME_NAN_MADOL,Resource -1 (x0),Origin Yields,0.00,0.00,11.00,0.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
343, Route Started, LOC_CITY_NAME_ISSYK, LOC_CITY_NAME_POKROVKA,Resource -1 (x0),Origin Yields,3.00,2.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
343, Route Ended (Expired), LOC_CITY_NAME_JIAODONG, LOC_CITY_NAME_YIYANG,Resource -1 (x0),Origin Yields,2.00,1.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
343, Route Ended (Expired), LOC_CITY_NAME_LA_VENTA, LOC_CITY_NAME_RIO_DE_JANEIRO,Resource -1 (x0),Origin Yields,0.00,0.00,7.00,1.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
344, Route Started, LOC_CITY_NAME_JIAODONG, LOC_CITY_NAME_SHENYANG,Resource -1 (x0),Origin Yields,1.00,1.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
344, Route Started, LOC_CITY_NAME_LA_VENTA, LOC_CITY_NAME_RIO_DE_JANEIRO,Resource -1 (x0),Origin Yields,0.00,0.00,7.00,1.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
345, Route Ended (Expired), LOC_CITY_NAME_JIAODONG, LOC_CITY_NAME_XIAN,Resource -1 (x0),Origin Yields,4.00,4.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
345, Route Ended (Expired), LOC_CITY_NAME_AMSTERDAM, LOC_CITY_NAME_SEOUL,Resource -1 (x0),Origin Yields,0.00,0.00,11.00,3.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
346, Route Started, LOC_CITY_NAME_JIAODONG, LOC_CITY_NAME_XIAN,Resource -1 (x0),Origin Yields,4.00,4.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
346, Route Ended (Expired), LOC_CITY_NAME_KANDY, LOC_CITY_NAME_BUENOS_AIRES,Resource -1 (x0),Origin Yields,1.00,0.00,11.00,1.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
346, Route Started, LOC_CITY_NAME_AMSTERDAM, LOC_CITY_NAME_SEOUL,Resource -1 (x0),Origin Yields,0.00,0.00,11.00,3.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
347, Route Started, LOC_CITY_NAME_KANDY, LOC_CITY_NAME_BUENOS_AIRES,Resource -1 (x0),Origin Yields,1.00,0.00,11.00,1.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
348, Route Ended (Expired), LOC_CITY_NAME_BUENOS_AIRES, LOC_CITY_NAME_KANDY,Resource -1 (x0),Origin Yields,0.00,0.00,9.00,0.00,0.00,2.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
349, Route Started, LOC_CITY_NAME_BUENOS_AIRES, LOC_CITY_NAME_NAGANO,Resource -1 (x0),Origin Yields,0.00,0.00,5.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
351, Route Started, LOC_CITY_NAME_KANDY, LOC_CITY_NAME_SENA,Resource -1 (x0),Origin Yields,0.00,0.00,7.00,1.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
352, Route Ended (War Declared), LOC_CITY_NAME_KANDY, LOC_CITY_NAME_BUENOS_AIRES,Resource -1 (x0),Origin Yields,1.00,0.00,10.00,1.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
352, Route Ended (War Declared), LOC_CITY_NAME_KANDY, LOC_CITY_NAME_SENA,Resource -1 (x0),Origin Yields,0.00,0.00,7.00,1.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
352, Route Started, LOC_CITY_NAME_KANDY, LOC_CITY_NAME_IWNW,Resource -1 (x0),Origin Yields,2.00,1.00,7.00,2.00,2.00,1.00,Destination Yields,0.00,0.00,2.00,0.00,0.00,0.00
352, Route Started, LOC_CITY_NAME_KANDY, LOC_CITY_NAME_NAN_MADOL,Resource -1 (x0),Origin Yields,0.00,0.00,11.00,1.00,2.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
353, Route Ended (Expired), LOC_CITY_NAME_MANAUS, LOC_CITY_NAME_RIO_DE_JANEIRO,Resource -1 (x0),Origin Yields,4.00,2.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
353, Route Ended (Expired), LOC_CITY_NAME_NAN_MADOL, LOC_CITY_NAME_POKROVKA,Resource -1 (x0),Origin Yields,0.00,0.00,11.00,2.00,1.00,2.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
